,news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
13777,,MSFT,2023-02-02 11:33:54,ABBV,0.029149,-0.133934,Neutral
7886,,AMZN,2023-02-02 11:33:54,BAX,0.029149,-0.133934,Neutral
13775,,MSFT,2023-02-02 11:33:54,NVDA,0.029149,0.179245,Somewhat-Bullish
23987,,INTC,2023-02-02 11:33:54,AMZN,0.13061,-0.047415,Neutral
13776,,MSFT,2023-02-02 11:33:54,CI,0.029149,0.0,Neutral
23989,,INTC,2023-02-02 11:33:54,BG,0.029149,0.0,Neutral
23990,,INTC,2023-02-02 11:33:54,ABBV,0.029149,-0.133934,Neutral
23991,,INTC,2023-02-02 11:33:54,AAPL,0.101766,0.043894,Neutral
23988,,INTC,2023-02-02 11:33:54,FOREX:USD,0.014577,0.112486,Neutral
13800,,MSFT,2023-02-02 11:40:58,VEON,0.251247,0.213394,Somewhat-Bullish
13802,,MSFT,2023-02-02 11:40:58,CSCO,0.304542,0.20273,Somewhat-Bullish
13803,,MSFT,2023-02-02 11:40:58,MSFT,0.028388,0.049379,Neutral
13801,,MSFT,2023-02-02 11:40:58,NATR,0.113195,0.238017,Somewhat-Bullish
13809,,MSFT,2023-02-02 11:50:13,BIDU,0.171485,0.225444,Somewhat-Bullish
13808,,MSFT,2023-02-02 11:50:13,SOUN,0.171485,0.225444,Somewhat-Bullish
13807,,MSFT,2023-02-02 11:50:13,DOCU,0.086245,0.0,Neutral
13805,,MSFT,2023-02-02 11:50:13,GOOG,0.086245,0.0,Neutral
13804,,MSFT,2023-02-02 11:50:13,MSFT,0.086245,0.145233,Neutral
13806,,MSFT,2023-02-02 11:50:13,BZFD,0.254751,0.259948,Somewhat-Bullish
3198,,AAPL,2023-02-02 11:58:29,META,0.543004,0.54317,Bullish
3197,,AAPL,2023-02-02 11:58:29,AAPL,0.678673,0.463993,Bullish
3204,,AAPL,2023-02-02 11:59:46,FOREX:USD,0.084127,-0.08156,Neutral
3203,,AAPL,2023-02-02 11:59:46,META,0.167322,-0.004132,Neutral
3202,,AAPL,2023-02-02 11:59:46,FOREX:EUR,0.167322,-0.109731,Neutral
3201,,AAPL,2023-02-02 11:59:46,FOREX:JPY,0.084127,-0.08156,Neutral
3200,,AAPL,2023-02-02 11:59:46,AAPL,0.084127,0.110639,Neutral
3199,,AAPL,2023-02-02 11:59:46,FOREX:GBP,0.084127,-0.08156,Neutral
13812,,MSFT,2023-02-02 12:00:01,MSFT,0.105604,-0.050076,Neutral
13813,,MSFT,2023-02-02 12:00:01,HESG,0.105604,0.108432,Neutral
13810,,MSFT,2023-02-02 12:00:01,META,0.209365,-0.252999,Somewhat-Bearish
13811,,MSFT,2023-02-02 12:00:01,GOOG,0.815635,-0.173002,Somewhat-Bearish
13817,,MSFT,2023-02-02 12:00:09,META,0.044551,0.075488,Neutral
13816,,MSFT,2023-02-02 12:00:09,FOREX:EUR,0.176825,-0.023962,Neutral
13815,,MSFT,2023-02-02 12:00:09,FOREX:USD,0.176825,-0.024374,Neutral
13814,,MSFT,2023-02-02 12:00:09,JPM,0.044551,0.084375,Neutral
13818,,MSFT,2023-02-02 12:00:09,MSFT,0.044551,0.075488,Neutral
7903,,AMZN,2023-02-02 12:00:46,AMZN,0.546745,0.406921,Bullish
7904,,AMZN,2023-02-02 12:00:46,META,0.546745,0.534846,Bullish
13820,,MSFT,2023-02-02 12:01:27,CCORF,0.075397,0.05215,Neutral
13819,,MSFT,2023-02-02 12:01:27,MSFT,0.075397,-0.093123,Neutral
3208,,AAPL,2023-02-02 12:16:00,AMZN,0.166743,-0.0988,Neutral
7907,,AMZN,2023-02-02 12:16:00,GOOG,0.166743,-0.096024,Neutral
7906,,AMZN,2023-02-02 12:16:00,AAPL,0.401331,-0.232911,Somewhat-Bearish
7905,,AMZN,2023-02-02 12:16:00,AMZN,0.166743,-0.0988,Neutral
7909,,AMZN,2023-02-02 12:16:00,AAPL,0.401331,-0.232911,Somewhat-Bearish
7910,,AMZN,2023-02-02 12:16:00,GOOG,0.166743,-0.096024,Neutral
3210,,AAPL,2023-02-02 12:16:00,AAPL,0.401331,-0.232911,Somewhat-Bearish
3205,,AAPL,2023-02-02 12:16:00,AAPL,0.401331,-0.232911,Somewhat-Bearish
3206,,AAPL,2023-02-02 12:16:00,GOOG,0.166743,-0.096024,Neutral
3207,,AAPL,2023-02-02 12:16:00,GOOG,0.166743,-0.096024,Neutral
7908,,AMZN,2023-02-02 12:16:00,AMZN,0.166743,-0.0988,Neutral
3209,,AAPL,2023-02-02 12:16:00,AMZN,0.166743,-0.0988,Neutral
3212,,AAPL,2023-02-02 12:16:36,AAPL,0.127795,0.059201,Neutral
3211,,AAPL,2023-02-02 12:16:36,MS,0.064104,0.0,Neutral
3213,,AAPL,2023-02-02 12:16:36,META,0.623692,0.157686,Somewhat-Bullish
3214,,AAPL,2023-02-02 12:16:36,GOOG,0.127795,0.059201,Neutral
13821,,MSFT,2023-02-02 12:18:20,MSFT,0.717937,0.638149,Bullish
13823,,MSFT,2023-02-02 12:18:37,MSFT,0.081276,0.061524,Neutral
13822,,MSFT,2023-02-02 12:18:37,GOOG,0.040691,0.011965,Neutral
13824,,MSFT,2023-02-02 12:18:37,AZO,0.040691,0.07465,Neutral
13828,,MSFT,2023-02-02 12:18:37,JPM,0.040691,0.11196,Neutral
13825,,MSFT,2023-02-02 12:18:37,AXP,0.040691,0.07465,Neutral
13826,,MSFT,2023-02-02 12:18:37,EXPE,0.040691,0.11196,Neutral
13827,,MSFT,2023-02-02 12:18:37,AAL,0.040691,0.07465,Neutral
17617,,IBM,2023-02-02 12:30:00,NKE,0.48028,0.401397,Bullish
17616,,IBM,2023-02-02 12:30:00,IBM,0.48028,0.266405,Somewhat-Bullish
17614,,IBM,2023-02-02 12:30:00,AXP,0.203215,0.089106,Neutral
17615,,IBM,2023-02-02 12:30:00,V,0.203215,0.089106,Neutral
13829,,MSFT,2023-02-02 12:33:38,GOOG,0.220809,-0.076303,Neutral
13831,,MSFT,2023-02-02 12:33:38,MSFT,0.487021,0.138961,Neutral
13830,,MSFT,2023-02-02 12:33:38,NYT,0.07446,-0.084723,Neutral
23993,,INTC,2023-02-02 12:36:00,AMD,0.150592,-0.098916,Neutral
23994,,INTC,2023-02-02 12:36:00,AAPL,0.150592,0.002668,Neutral
23995,,INTC,2023-02-02 12:36:00,C,0.075635,0.070676,Neutral
23996,,INTC,2023-02-02 12:36:00,QRVO,0.364987,-0.181206,Somewhat-Bearish
23997,,INTC,2023-02-02 12:36:00,INTC,0.150592,-0.098916,Neutral
23998,,INTC,2023-02-02 12:36:00,MS,0.075635,-0.038335,Neutral
3217,,AAPL,2023-02-02 12:36:00,QRVO,0.364987,-0.181206,Somewhat-Bearish
3220,,AAPL,2023-02-02 12:36:00,C,0.075635,0.070676,Neutral
3219,,AAPL,2023-02-02 12:36:00,INTC,0.150592,-0.098916,Neutral
3218,,AAPL,2023-02-02 12:36:00,MS,0.075635,-0.038335,Neutral
3216,,AAPL,2023-02-02 12:36:00,AMD,0.150592,-0.098916,Neutral
3215,,AAPL,2023-02-02 12:36:00,AAPL,0.150592,0.002668,Neutral
13832,,MSFT,2023-02-02 12:38:47,MSFT,0.034087,0.100604,Neutral
13833,,MSFT,2023-02-02 12:39:47,GOOG,0.115602,0.03293,Neutral
13834,,MSFT,2023-02-02 12:39:47,MSFT,0.372077,0.131388,Neutral
13835,,MSFT,2023-02-02 12:42:35,MSFT,0.099066,0.034582,Neutral
10837,,NFLX,2023-02-02 12:42:57,NFLX,0.932163,0.304176,Somewhat-Bullish
10836,,NFLX,2023-02-02 12:42:57,GM,0.703273,0.115456,Neutral
10838,,NFLX,2023-02-02 12:45:29,NFLX,0.075635,0.084055,Neutral
13838,,MSFT,2023-02-02 12:46:00,WBD,0.027731,0.046425,Neutral
13836,,MSFT,2023-02-02 12:46:00,META,0.027731,0.143239,Neutral
13837,,MSFT,2023-02-02 12:46:00,GOOG,0.027731,0.043325,Neutral
13839,,MSFT,2023-02-02 12:46:00,SNEX,0.027731,0.095978,Neutral
13840,,MSFT,2023-02-02 12:46:00,MSFT,0.083059,0.032521,Neutral
10839,,NFLX,2023-02-02 12:49:30,GOOG,0.029113,0.023558,Neutral
10840,,NFLX,2023-02-02 12:49:30,NFLX,0.029113,0.143768,Neutral
19604,,NVDA,2023-02-02 12:53:48,TSLA,0.078099,0.001026,Neutral
19605,,NVDA,2023-02-02 12:53:48,NVDA,0.443626,0.256108,Somewhat-Bullish
19606,,NVDA,2023-02-02 12:53:48,ACGL,0.155451,0.149248,Neutral
19607,,NVDA,2023-02-02 12:53:48,MSFT,0.443626,0.275191,Somewhat-Bullish
13842,,MSFT,2023-02-02 12:53:48,TSLA,0.078099,0.001026,Neutral
13843,,MSFT,2023-02-02 12:53:48,NVDA,0.443626,0.256108,Somewhat-Bullish
13844,,MSFT,2023-02-02 12:53:48,ACGL,0.155451,0.149248,Neutral
13841,,MSFT,2023-02-02 12:53:48,MSFT,0.443626,0.275191,Somewhat-Bullish
7911,,AMZN,2023-02-02 12:55:38,META,0.229149,0.325671,Somewhat-Bullish
7912,,AMZN,2023-02-02 12:55:38,AMZN,0.810034,0.337951,Somewhat-Bullish
13845,,MSFT,2023-02-02 12:57:16,FOREX:USD,0.080728,0.068769,Neutral
13846,,MSFT,2023-02-02 12:57:16,META,0.160633,0.287207,Somewhat-Bullish
13847,,MSFT,2023-02-02 12:57:16,GOOG,0.735092,-0.031259,Neutral
13848,,MSFT,2023-02-02 12:57:16,MSFT,0.160633,0.002756,Neutral
7914,,AMZN,2023-02-02 12:57:58,AAPL,0.571903,0.389642,Bullish
7913,,AMZN,2023-02-02 12:57:58,AMZN,0.571903,0.389642,Bullish
13852,,MSFT,2023-02-02 12:57:58,MSFT,0.349329,0.390877,Bullish
13849,,MSFT,2023-02-02 12:57:58,AMZN,0.571903,0.389642,Bullish
13850,,MSFT,2023-02-02 12:57:58,AAPL,0.571903,0.389642,Bullish
3221,,AAPL,2023-02-02 12:57:58,MSFT,0.349329,0.390877,Bullish
7915,,AMZN,2023-02-02 12:57:58,GOOG,0.090134,0.169466,Somewhat-Bullish
13851,,MSFT,2023-02-02 12:57:58,GOOG,0.090134,0.169466,Somewhat-Bullish
7916,,AMZN,2023-02-02 12:57:58,MSFT,0.349329,0.390877,Bullish
3222,,AAPL,2023-02-02 12:57:58,AMZN,0.571903,0.389642,Bullish
3223,,AAPL,2023-02-02 12:57:58,AAPL,0.571903,0.389642,Bullish
3224,,AAPL,2023-02-02 12:57:58,GOOG,0.090134,0.169466,Somewhat-Bullish
3225,,AAPL,2023-02-02 13:00:00,AAPL,0.846873,-0.457876,Bearish
13854,,MSFT,2023-02-02 13:04:36,DASH,0.073098,0.069375,Neutral
13853,,MSFT,2023-02-02 13:04:36,META,0.073098,0.069375,Neutral
13855,,MSFT,2023-02-02 13:04:36,MSFT,0.073098,0.069375,Neutral
3226,,AAPL,2023-02-02 13:05:00,AAPL,0.971845,-0.204975,Somewhat-Bearish
3227,,AAPL,2023-02-02 13:06:12,WFC,0.098659,0.0,Neutral
3228,,AAPL,2023-02-02 13:06:12,QRVO,0.678673,0.266481,Somewhat-Bullish
3229,,AAPL,2023-02-02 13:06:12,AAPL,0.290033,0.368412,Bullish
3230,,AAPL,2023-02-02 13:06:12,SSNLF,0.290033,0.368412,Bullish
13860,,MSFT,2023-02-02 13:30:00,MSFT,0.084821,0.214146,Somewhat-Bullish
13857,,MSFT,2023-02-02 13:30:00,WE,0.028321,0.037353,Neutral
13858,,MSFT,2023-02-02 13:30:00,ICNB,0.028321,0.127278,Neutral
13859,,MSFT,2023-02-02 13:30:00,PEP,0.028321,0.107491,Neutral
13861,,MSFT,2023-02-02 13:30:00,III,0.028321,0.037353,Neutral
13856,,MSFT,2023-02-02 13:30:00,AGTEF,0.028321,0.166293,Somewhat-Bullish
13862,,MSFT,2023-02-02 13:35:52,META,0.044386,-0.155793,Somewhat-Bearish
13864,,MSFT,2023-02-02 13:35:52,MSFT,0.044386,0.144839,Neutral
13863,,MSFT,2023-02-02 13:35:52,GOOG,0.17618,0.182662,Somewhat-Bullish
19608,,NVDA,2023-02-02 13:51:55,FOREX:GBP,0.127456,0.322473,Somewhat-Bullish
19609,,NVDA,2023-02-02 13:51:55,NVDA,0.127456,-0.037042,Neutral
19610,,NVDA,2023-02-02 13:51:55,NET,0.577527,0.122642,Neutral
3231,,AAPL,2023-02-02 13:55:56,AAPL,0.961451,0.387253,Bullish
7919,,AMZN,2023-02-02 14:05:00,AMZN,0.105604,-0.057089,Neutral
7920,,AMZN,2023-02-02 14:05:00,LLY,0.157827,0.009788,Neutral
7921,,AMZN,2023-02-02 14:05:00,CHWY,0.105604,0.0,Neutral
7922,,AMZN,2023-02-02 14:05:00,TSLA,0.105604,0.091332,Neutral
7923,,AMZN,2023-02-02 14:05:00,CHX,0.105604,0.0,Neutral
7924,,AMZN,2023-02-02 14:05:00,AAPL,0.260004,0.086869,Neutral
7925,,AMZN,2023-02-02 14:05:00,META,0.209365,-0.00702,Neutral
3232,,AAPL,2023-02-02 14:05:00,GOOG,0.052918,-0.052731,Neutral
3233,,AAPL,2023-02-02 14:05:00,AAPL,0.260004,0.086869,Neutral
3234,,AAPL,2023-02-02 14:05:00,META,0.209365,-0.00702,Neutral
3236,,AAPL,2023-02-02 14:05:00,BAC,0.105604,-0.246613,Somewhat-Bearish
3237,,AAPL,2023-02-02 14:05:00,CHWY,0.105604,0.0,Neutral
3238,,AAPL,2023-02-02 14:05:00,LLY,0.157827,0.009788,Neutral
3239,,AAPL,2023-02-02 14:05:00,AMZN,0.105604,-0.057089,Neutral
7926,,AMZN,2023-02-02 14:05:00,GOOG,0.052918,-0.052731,Neutral
7917,,AMZN,2023-02-02 14:05:00,BAC,0.105604,-0.246613,Somewhat-Bearish
3240,,AAPL,2023-02-02 14:05:00,BMY,0.157827,0.009788,Neutral
3241,,AAPL,2023-02-02 14:05:00,TSLA,0.105604,0.091332,Neutral
3235,,AAPL,2023-02-02 14:05:00,CHX,0.105604,0.0,Neutral
7918,,AMZN,2023-02-02 14:05:00,BMY,0.157827,0.009788,Neutral
13866,,MSFT,2023-02-02 14:10:22,MSFT,0.791422,0.565397,Bullish
13865,,MSFT,2023-02-02 14:10:22,GOOG,0.142565,0.35791,Bullish
13868,,MSFT,2023-02-02 14:35:43,GOOG,0.06203,-0.013102,Neutral
13867,,MSFT,2023-02-02 14:35:43,MSFT,0.031038,0.0622,Neutral
227,,META,2023-02-02 14:46:24,AMZN,0.708432,0.260029,Somewhat-Bullish
229,,META,2023-02-02 14:46:24,META,0.093289,0.009607,Neutral
228,,META,2023-02-02 14:46:24,SPGI,0.093289,0.215097,Somewhat-Bullish
7927,,AMZN,2023-02-02 14:46:24,SPGI,0.093289,0.215097,Somewhat-Bullish
7928,,AMZN,2023-02-02 14:46:24,META,0.093289,0.009607,Neutral
7929,,AMZN,2023-02-02 14:46:24,AMZN,0.708432,0.260029,Somewhat-Bullish
10845,,NFLX,2023-02-02 14:47:00,PSX,0.121343,0.095076,Neutral
10844,,NFLX,2023-02-02 14:47:00,CB,0.121343,0.095076,Neutral
10843,,NFLX,2023-02-02 14:47:00,CNI,0.239895,0.128899,Neutral
10841,,NFLX,2023-02-02 14:47:00,NFLX,0.353059,0.140451,Neutral
230,,META,2023-02-02 14:47:00,SHOP,0.297301,0.152595,Somewhat-Bullish
10847,,NFLX,2023-02-02 14:47:00,META,0.060848,0.080419,Neutral
10846,,NFLX,2023-02-02 14:47:00,HAL,0.121343,0.095076,Neutral
10848,,NFLX,2023-02-02 14:47:00,GOOG,0.121343,0.095076,Neutral
235,,META,2023-02-02 14:47:00,HAL,0.121343,0.095076,Neutral
231,,META,2023-02-02 14:47:00,CNI,0.239895,0.128899,Neutral
232,,META,2023-02-02 14:47:00,CB,0.121343,0.095076,Neutral
233,,META,2023-02-02 14:47:00,WBD,0.060848,0.056148,Neutral
234,,META,2023-02-02 14:47:00,PSX,0.121343,0.095076,Neutral
236,,META,2023-02-02 14:47:00,META,0.060848,0.080419,Neutral
237,,META,2023-02-02 14:47:00,GOOG,0.121343,0.095076,Neutral
238,,META,2023-02-02 14:47:00,NFLX,0.353059,0.140451,Neutral
10849,,NFLX,2023-02-02 14:47:00,SHOP,0.297301,0.152595,Somewhat-Bullish
10842,,NFLX,2023-02-02 14:47:00,WBD,0.060848,0.056148,Neutral
239,,META,2023-02-02 14:57:00,PEP,0.527885,0.504559,Bullish
240,,META,2023-02-02 14:57:00,META,0.031864,0.020351,Neutral
241,,META,2023-02-02 14:57:00,ICNB,0.031864,0.109391,Neutral
242,,META,2023-02-02 15:05:41,META,0.247838,0.350224,Bullish
243,,META,2023-02-02 15:05:41,HRGLF,0.083833,-0.057456,Neutral
10851,,NFLX,2023-02-02 15:12:16,NFLX,0.086245,0.006355,Neutral
10850,,NFLX,2023-02-02 15:12:16,NYT,0.086245,-0.106964,Neutral
7930,,AMZN,2023-02-02 15:13:00,MSFT,0.224903,-0.046636,Neutral
13869,,MSFT,2023-02-02 15:13:00,AMZN,0.883917,-0.041938,Neutral
13870,,MSFT,2023-02-02 15:13:00,MSFT,0.224903,-0.046636,Neutral
7931,,AMZN,2023-02-02 15:13:00,AMZN,0.883917,-0.041938,Neutral
10853,,NFLX,2023-02-02 15:14:19,NFLX,0.551009,0.248522,Somewhat-Bullish
10852,,NFLX,2023-02-02 15:14:19,WBD,0.075397,0.030999,Neutral
3242,,AAPL,2023-02-02 15:15:32,AAPL,0.598621,0.134819,Neutral
7933,,AMZN,2023-02-02 15:16:08,AMZN,0.824317,0.089991,Neutral
7932,,AMZN,2023-02-02 15:16:08,BCS,0.082963,0.035519,Neutral
267,,META,2023-02-02 15:17:00,MSFT,0.148045,0.107801,Neutral
244,,META,2023-02-02 15:17:00,AMZN,0.132733,-0.070821,Neutral
245,,META,2023-02-02 15:17:00,ARW,0.128363,0.249676,Somewhat-Bullish
246,,META,2023-02-02 15:17:00,ALK,0.085782,0.129585,Neutral
268,,META,2023-02-02 15:17:00,ALGN,0.111315,0.164289,Somewhat-Bullish
247,,META,2023-02-02 15:17:00,AAPL,0.132733,-0.070821,Neutral
248,,META,2023-02-02 15:17:00,AAPL,0.170576,0.108824,Neutral
249,,META,2023-02-02 15:17:00,META,0.132733,0.155092,Somewhat-Bullish
250,,META,2023-02-02 15:17:00,DAL,0.074345,0.0,Neutral
251,,META,2023-02-02 15:17:00,AAL,0.085782,0.129585,Neutral
252,,META,2023-02-02 15:17:00,UAL,0.085782,0.129585,Neutral
254,,META,2023-02-02 15:17:00,DAL,0.085782,0.061542,Neutral
255,,META,2023-02-02 15:17:00,UNH,0.128363,-0.335159,Somewhat-Bearish
256,,META,2023-02-02 15:17:00,MSFT,0.170576,0.136835,Neutral
258,,META,2023-02-02 15:17:00,UNH,0.111315,-0.343244,Somewhat-Bearish
259,,META,2023-02-02 15:17:00,CHWY,0.128363,0.28138,Somewhat-Bullish
260,,META,2023-02-02 15:17:00,META,0.220475,0.068829,Neutral
261,,META,2023-02-02 15:17:00,AAPL,0.184457,-0.073125,Neutral
262,,META,2023-02-02 15:17:00,ARW,0.111315,0.184288,Somewhat-Bullish
263,,META,2023-02-02 15:17:00,TPR,0.111315,0.202078,Somewhat-Bullish
264,,META,2023-02-02 15:17:00,CHWY,0.111315,0.217653,Somewhat-Bullish
265,,META,2023-02-02 15:17:00,META,0.253426,0.097982,Neutral
266,,META,2023-02-02 15:17:00,DOCU,0.074345,0.311297,Somewhat-Bullish
253,,META,2023-02-02 15:17:00,ALGN,0.085782,0.15234,Somewhat-Bullish
257,,META,2023-02-02 15:17:00,TPR,0.128363,0.262601,Somewhat-Bullish
3243,,AAPL,2023-02-02 15:17:00,UNH,0.111315,-0.343244,Somewhat-Bearish
3244,,AAPL,2023-02-02 15:17:00,DAL,0.074345,0.0,Neutral
7934,,AMZN,2023-02-02 15:17:00,AMZN,0.132733,-0.070821,Neutral
3268,,AAPL,2023-02-02 15:17:00,UAL,0.085782,0.129585,Neutral
3267,,AAPL,2023-02-02 15:17:00,UNH,0.128363,-0.335159,Somewhat-Bearish
3266,,AAPL,2023-02-02 15:17:00,ARW,0.128363,0.249676,Somewhat-Bullish
3265,,AAPL,2023-02-02 15:17:00,AAL,0.085782,0.129585,Neutral
3264,,AAPL,2023-02-02 15:17:00,ALGN,0.085782,0.15234,Somewhat-Bullish
3263,,AAPL,2023-02-02 15:17:00,LUV,0.085782,0.129585,Neutral
3262,,AAPL,2023-02-02 15:17:00,DAL,0.085782,0.061542,Neutral
3261,,AAPL,2023-02-02 15:17:00,TPR,0.128363,0.262601,Somewhat-Bullish
3260,,AAPL,2023-02-02 15:17:00,MSFT,0.170576,0.136835,Neutral
3259,,AAPL,2023-02-02 15:17:00,CHWY,0.128363,0.28138,Somewhat-Bullish
3258,,AAPL,2023-02-02 15:17:00,META,0.132733,0.155092,Somewhat-Bullish
3257,,AAPL,2023-02-02 15:17:00,AAPL,0.132733,-0.070821,Neutral
3256,,AAPL,2023-02-02 15:17:00,AMZN,0.132733,-0.070821,Neutral
3255,,AAPL,2023-02-02 15:17:00,AAPL,0.170576,0.108824,Neutral
3254,,AAPL,2023-02-02 15:17:00,META,0.253426,0.097982,Neutral
3253,,AAPL,2023-02-02 15:17:00,ARW,0.111315,0.184288,Somewhat-Bullish
3252,,AAPL,2023-02-02 15:17:00,CHWY,0.111315,0.217653,Somewhat-Bullish
3251,,AAPL,2023-02-02 15:17:00,MSFT,0.148045,0.107801,Neutral
3250,,AAPL,2023-02-02 15:17:00,META,0.220475,0.068829,Neutral
3249,,AAPL,2023-02-02 15:17:00,AAPL,0.184457,-0.073125,Neutral
3248,,AAPL,2023-02-02 15:17:00,TPR,0.111315,0.202078,Somewhat-Bullish
3247,,AAPL,2023-02-02 15:17:00,ALK,0.085782,0.129585,Neutral
3246,,AAPL,2023-02-02 15:17:00,ALGN,0.111315,0.164289,Somewhat-Bullish
3245,,AAPL,2023-02-02 15:17:00,DOCU,0.074345,0.311297,Somewhat-Bullish
269,,META,2023-02-02 15:17:00,LUV,0.085782,0.129585,Neutral
7935,,AMZN,2023-02-02 15:17:00,AAPL,0.132733,-0.070821,Neutral
7936,,AMZN,2023-02-02 15:17:00,META,0.132733,0.155092,Somewhat-Bullish
13873,,MSFT,2023-02-02 15:17:00,AAPL,0.170576,0.108824,Neutral
13892,,MSFT,2023-02-02 15:17:00,CHWY,0.111315,0.217653,Somewhat-Bullish
13891,,MSFT,2023-02-02 15:17:00,DOCU,0.074345,0.311297,Somewhat-Bullish
13890,,MSFT,2023-02-02 15:17:00,DAL,0.074345,0.0,Neutral
13889,,MSFT,2023-02-02 15:17:00,UNH,0.111315,-0.343244,Somewhat-Bearish
13888,,MSFT,2023-02-02 15:17:00,ARW,0.111315,0.184288,Somewhat-Bullish
13887,,MSFT,2023-02-02 15:17:00,AAPL,0.184457,-0.073125,Neutral
13886,,MSFT,2023-02-02 15:17:00,DAL,0.085782,0.061542,Neutral
13885,,MSFT,2023-02-02 15:17:00,META,0.220475,0.068829,Neutral
13884,,MSFT,2023-02-02 15:17:00,ALK,0.085782,0.129585,Neutral
13883,,MSFT,2023-02-02 15:17:00,MSFT,0.148045,0.107801,Neutral
13882,,MSFT,2023-02-02 15:17:00,CHWY,0.128363,0.28138,Somewhat-Bullish
13881,,MSFT,2023-02-02 15:17:00,TPR,0.128363,0.262601,Somewhat-Bullish
13880,,MSFT,2023-02-02 15:17:00,MSFT,0.170576,0.136835,Neutral
13879,,MSFT,2023-02-02 15:17:00,UNH,0.128363,-0.335159,Somewhat-Bearish
13878,,MSFT,2023-02-02 15:17:00,ALGN,0.111315,0.164289,Somewhat-Bullish
13877,,MSFT,2023-02-02 15:17:00,LUV,0.085782,0.129585,Neutral
13876,,MSFT,2023-02-02 15:17:00,ALGN,0.085782,0.15234,Somewhat-Bullish
13875,,MSFT,2023-02-02 15:17:00,AAL,0.085782,0.129585,Neutral
13874,,MSFT,2023-02-02 15:17:00,ARW,0.128363,0.249676,Somewhat-Bullish
13893,,MSFT,2023-02-02 15:17:00,TPR,0.111315,0.202078,Somewhat-Bullish
13871,,MSFT,2023-02-02 15:17:00,META,0.253426,0.097982,Neutral
13872,,MSFT,2023-02-02 15:17:00,UAL,0.085782,0.129585,Neutral
273,,META,2023-02-02 15:17:23,CRYPTO:BNB,0.067158,0.124329,Neutral
272,,META,2023-02-02 15:17:23,META,0.067158,0.0,Neutral
271,,META,2023-02-02 15:17:23,CRYPTO:BTC,0.067158,0.124329,Neutral
270,,META,2023-02-02 15:17:23,CRYPTO:ETH,0.067158,0.124329,Neutral
3271,,AAPL,2023-02-02 15:21:00,TMUS,0.204936,-0.202895,Somewhat-Bearish
3270,,AAPL,2023-02-02 15:21:00,VZ,0.303175,-0.268476,Somewhat-Bearish
3269,,AAPL,2023-02-02 15:21:00,AAPL,0.757528,-0.09822,Neutral
274,,META,2023-02-02 15:21:58,META,0.126784,-0.372618,Bearish
276,,META,2023-02-02 15:22:08,META,0.29234,0.0,Neutral
275,,META,2023-02-02 15:22:08,META,0.275867,0.0,Neutral
278,,META,2023-02-02 15:26:00,AMTB,0.205807,0.262668,Somewhat-Bullish
277,,META,2023-02-02 15:26:00,META,0.103778,0.11068,Neutral
280,,META,2023-02-02 15:26:17,AMTB,0.199037,0.256311,Somewhat-Bullish
279,,META,2023-02-02 15:26:17,META,0.100308,0.109587,Neutral
281,,META,2023-02-02 15:27:08,META,0.139265,0.2343,Somewhat-Bullish
282,,META,2023-02-02 15:27:08,PYPL,0.517168,-0.1507,Somewhat-Bearish
18149,,ORCL,2023-02-02 15:30:00,ORCL,0.038717,0.049904,Neutral
18147,,ORCL,2023-02-02 15:30:00,AVGO,0.077343,0.204167,Somewhat-Bullish
18145,,ORCL,2023-02-02 15:30:00,IBM,0.038717,0.049904,Neutral
18144,,ORCL,2023-02-02 15:30:00,MFGP,0.038717,0.049904,Neutral
17623,,IBM,2023-02-02 15:30:00,CYBR,0.077343,0.204167,Somewhat-Bullish
17622,,IBM,2023-02-02 15:30:00,ORCL,0.038717,0.049904,Neutral
17621,,IBM,2023-02-02 15:30:00,AVGO,0.077343,0.204167,Somewhat-Bullish
17620,,IBM,2023-02-02 15:30:00,HTHIF,0.038717,0.049904,Neutral
17619,,IBM,2023-02-02 15:30:00,IBM,0.038717,0.049904,Neutral
17618,,IBM,2023-02-02 15:30:00,MFGP,0.038717,0.049904,Neutral
18148,,ORCL,2023-02-02 15:30:00,CYBR,0.077343,0.204167,Somewhat-Bullish
18146,,ORCL,2023-02-02 15:30:00,HTHIF,0.038717,0.049904,Neutral
13896,,MSFT,2023-02-02 15:30:05,PARA,0.031949,0.135554,Neutral
13897,,MSFT,2023-02-02 15:30:05,SPOT,0.031949,0.135554,Neutral
13898,,MSFT,2023-02-02 15:30:05,GOOG,0.127287,0.134982,Neutral
13899,,MSFT,2023-02-02 15:30:05,SNEJF,0.095644,-0.063111,Neutral
13894,,MSFT,2023-02-02 15:30:05,SSNLF,0.031949,0.098852,Neutral
13900,,MSFT,2023-02-02 15:30:05,MSFT,0.031949,0.098852,Neutral
13895,,MSFT,2023-02-02 15:30:05,QCOM,0.031949,0.098852,Neutral
283,,META,2023-02-02 15:30:38,META,0.850784,0.525524,Bullish
284,,META,2023-02-02 15:30:38,RBLX,0.613172,0.51035,Bullish
13902,,MSFT,2023-02-02 15:31:00,MSFT,0.109956,0.05162,Neutral
13901,,MSFT,2023-02-02 15:31:00,SNEX,0.109956,0.11358,Neutral
13903,,MSFT,2023-02-02 15:31:00,GOOG,0.109956,0.05162,Neutral
295,,META,2023-02-02 15:31:08,META,0.041938,0.031909,Neutral
